work_order_id,machine_id,maintenance_datetime,maintenance_type,issue,part_id,technician_id,downtime_hours,total_cost_usd,status
WO_04941,APU_002,2025-09-11 08:49:00,Inspection,Abnormal Motor Current,PART_0039,TECH_0274,3.75,313.64,Completed
WO_04942,APU_040,2024-10-09 04:19:00,Corrective,Dryer Valve Fault,PART_0043,TECH_0230,2.43,286.26,Monitoring
WO_04943,APU_010,2024-12-23 11:34:00,Corrective,Low Pressure Switch Fault,PART_0098,TECH_0024,2.84,560.97,Completed
WO_04944,APU_028,2025-06-19 19:24:00,Inspection,Pressure Leak,PART_0109,TECH_0331,1.82,214.18,Completed
WO_04945,APU_008,2024-10-19 21:49:00,Inspection,Pressure Leak,PART_0091,TECH_0415,7.11,550.58,Completed
WO_04946,APU_037,2024-07-17 03:23:00,Corrective,Compressor Cycling,PART_0221,TECH_0093,4.82,852.17,Completed
WO_04947,APU_047,2024-09-03 01:41:00,Corrective,High Oil Temperature,PART_0056,TECH_0195,1.81,458.7,Monitoring
WO_04948,APU_013,2024-02-10 03:07:00,Corrective,Low Pressure Switch Fault,PART_0080,TECH_0264,1.3,260.08,Completed
WO_04949,APU_022,2025-02-16 22:08:00,Corrective,Reservoir Pressure Fluctuation,PART_0238,TECH_0343,2.2,665.39,Completed
WO_04950,APU_025,2024-06-13 01:11:00,Corrective,Reservoir Pressure Fluctuation,PART_0292,TECH_0316,3.45,370.04,Completed
WO_04951,APU_033,2024-01-15 03:36:00,Corrective,Oil Level Warning,PART_0006,TECH_0022,3.1,1030.4,Monitoring
WO_04952,APU_044,2024-10-01 15:56:00,Preventive,Abnormal Motor Current,PART_0273,TECH_0324,5.42,622.27,Monitoring
WO_04953,APU_042,2024-03-29 07:28:00,Inspection,Reservoir Pressure Fluctuation,PART_0148,TECH_0334,4.2,906.23,Completed
WO_04954,APU_037,2024-07-05 04:13:00,Preventive,Reservoir Pressure Fluctuation,PART_0202,TECH_0316,4.63,771.88,Completed
WO_04955,APU_048,2024-07-28 09:43:00,Corrective,Dryer Valve Fault,PART_0097,TECH_0048,3.25,830.15,Completed
WO_04956,APU_014,2024-05-03 04:40:00,Corrective,Abnormal Motor Current,PART_0003,TECH_0070,1.27,144.18,Completed
WO_04957,APU_048,2024-01-12 12:31:00,Corrective,Dryer Valve Fault,PART_0061,TECH_0461,2.44,789.9,Completed
WO_04958,APU_048,2025-02-25 03:44:00,Corrective,High Oil Temperature,PART_0092,TECH_0397,4.87,725.48,Completed
WO_04959,APU_018,2024-10-19 04:12:00,Preventive,Pressure Leak,PART_0055,TECH_0391,2.64,721.5,Completed
WO_04960,APU_047,2025-03-15 21:20:00,Inspection,Reservoir Pressure Fluctuation,PART_0238,TECH_0305,3.58,752.64,Monitoring
WO_04961,APU_001,2024-04-13 12:49:00,Inspection,Abnormal Motor Current,PART_0003,TECH_0213,2.28,252.07,Monitoring
WO_04962,APU_002,2025-08-26 05:25:00,Corrective,High Oil Temperature,PART_0128,TECH_0379,1.54,811.83,Completed
WO_04963,APU_025,2025-07-01 15:33:00,Preventive,Low Pressure Switch Fault,PART_0170,TECH_0066,2.54,285.08,Monitoring
WO_04964,APU_044,2025-02-27 19:56:00,Corrective,High Oil Temperature,PART_0254,TECH_0297,3.22,625.65,Completed
WO_04965,APU_038,2024-09-25 02:48:00,Inspection,Oil Level Warning,PART_0204,TECH_0009,1.9,815.06,Completed
WO_04966,APU_041,2025-03-25 10:33:00,Corrective,Abnormal Motor Current,PART_0003,TECH_0389,2.39,245.46,Monitoring
WO_04967,APU_021,2024-11-05 06:36:00,Preventive,Reservoir Pressure Fluctuation,PART_0148,TECH_0135,1.62,805.49,Completed
WO_04968,APU_027,2025-04-03 03:51:00,Preventive,Reservoir Pressure Fluctuation,PART_0040,TECH_0033,5.03,1248.43,Completed
WO_04969,APU_021,2024-02-11 06:40:00,Corrective,Compressor Cycling,PART_0293,TECH_0089,2.31,416.81,Completed
WO_04970,APU_003,2024-04-19 20:37:00,Corrective,Low Pressure Switch Fault,PART_0116,TECH_0379,6.04,767.08,Monitoring
WO_04971,APU_028,2024-01-10 06:53:00,Corrective,Pressure Leak,PART_0091,TECH_0161,6.3,589.64,Completed
WO_04972,APU_013,2024-07-04 09:33:00,Inspection,High Oil Temperature,PART_0038,TECH_0452,2.6,333.14,Completed
WO_04973,APU_020,2024-02-20 10:28:00,Corrective,Oil Level Warning,PART_0276,TECH_0324,1.56,375.34,Monitoring
WO_04974,APU_029,2025-03-23 03:27:00,Corrective,Reservoir Pressure Fluctuation,PART_0022,TECH_0307,0.86,557.85,Completed
WO_04975,APU_029,2024-05-16 20:17:00,Preventive,High Oil Temperature,PART_0110,TECH_0203,1.21,694.91,Monitoring
WO_04976,APU_002,2025-07-08 00:38:00,Inspection,High Oil Temperature,PART_0092,TECH_0434,1.28,443.15,Monitoring
WO_04977,APU_009,2025-08-14 09:59:00,Corrective,High Oil Temperature,PART_0020,TECH_0373,5.8,1138.85,Monitoring
WO_04978,APU_025,2024-07-08 02:49:00,Corrective,Low Pressure Switch Fault,PART_0260,TECH_0321,2.9,1050.14,Completed
WO_04979,APU_023,2024-02-12 05:04:00,Inspection,Compressor Cycling,PART_0041,TECH_0276,3.37,932.96,Completed
WO_04980,APU_030,2024-01-12 08:52:00,Corrective,Oil Level Warning,PART_0096,TECH_0478,0.8,354.15,Completed
WO_04981,APU_049,2025-08-29 08:12:00,Preventive,Oil Level Warning,PART_0060,TECH_0203,1.41,362.64,Completed
WO_04982,APU_044,2024-08-30 21:26:00,Inspection,Oil Level Warning,PART_0078,TECH_0006,4.43,618.38,Monitoring
WO_04983,APU_037,2024-03-26 19:04:00,Corrective,Oil Level Warning,PART_0060,TECH_0493,3.18,413.4,Completed
WO_04984,APU_022,2024-05-21 19:42:00,Inspection,Pressure Leak,PART_0001,TECH_0424,2.51,210.68,Completed
WO_04985,APU_015,2025-02-13 05:52:00,Preventive,Pressure Leak,PART_0289,TECH_0282,3.71,359.89,Monitoring
WO_04986,APU_026,2025-03-07 10:10:00,Preventive,Low Pressure Switch Fault,PART_0080,TECH_0045,6.68,579.25,Completed
WO_04987,APU_001,2025-09-07 00:25:00,Corrective,Oil Level Warning,PART_0276,TECH_0075,2.41,454.08,Completed
WO_04988,APU_019,2025-07-07 01:29:00,Corrective,Low Pressure Switch Fault,PART_0170,TECH_0317,2.82,394.82,Monitoring
WO_04989,APU_020,2024-06-29 00:43:00,Corrective,High Oil Temperature,PART_0290,TECH_0453,3.02,903.42,Completed
WO_04990,APU_008,2025-07-15 22:33:00,Corrective,Reservoir Pressure Fluctuation,PART_0184,TECH_0328,10.13,992.9,Completed
WO_04991,APU_040,2024-04-29 01:21:00,Corrective,Low Pressure Switch Fault,PART_0224,TECH_0149,0.86,234.75,Monitoring
WO_04992,APU_011,2024-07-11 13:58:00,Corrective,Reservoir Pressure Fluctuation,PART_0130,TECH_0398,3.96,717.1,Completed
WO_04993,APU_021,2024-10-24 21:01:00,Inspection,Pressure Leak,PART_0217,TECH_0311,2.55,300.6,Completed
WO_04994,APU_044,2024-06-19 01:59:00,Corrective,High Oil Temperature,PART_0164,TECH_0174,3.71,181.07,Completed
WO_04995,APU_037,2025-07-22 02:29:00,Preventive,Abnormal Motor Current,PART_0291,TECH_0399,1.89,680.2,Completed
WO_04996,APU_003,2024-09-14 22:29:00,Corrective,Dryer Valve Fault,PART_0043,TECH_0093,2.65,257.2,Completed
WO_04997,APU_016,2024-11-07 11:38:00,Preventive,Abnormal Motor Current,PART_0129,TECH_0399,4.02,403.6,Monitoring
WO_04998,APU_035,2024-02-02 22:57:00,Corrective,Reservoir Pressure Fluctuation,PART_0040,TECH_0196,15.06,2089.97,Completed
WO_04999,APU_019,2024-02-24 15:57:00,Corrective,Reservoir Pressure Fluctuation,PART_0112,TECH_0305,4.24,935.75,Completed
WO_05000,APU_048,2025-02-12 21:35:00,Corrective,Dryer Valve Fault,PART_0079,TECH_0406,1.7,98.58,Completed
WO_05001,APU_025,2024-05-04 05:01:00,Corrective,Low Pressure Switch Fault,PART_0008,TECH_0399,2.15,256.46,Monitoring
WO_05002,APU_047,2024-09-07 08:30:00,Inspection,Reservoir Pressure Fluctuation,PART_0166,TECH_0118,2.12,540.67,Completed
WO_05003,APU_020,2024-11-25 04:23:00,Preventive,Dryer Valve Fault,PART_0115,TECH_0051,1.01,340.75,Completed
WO_05004,APU_026,2024-10-20 00:51:00,Corrective,Abnormal Motor Current,PART_0129,TECH_0438,2.27,364.34,Completed
WO_05005,APU_036,2024-05-21 12:24:00,Preventive,Reservoir Pressure Fluctuation,PART_0022,TECH_0120,4.07,697.72,Monitoring
WO_05006,APU_026,2024-09-28 23:46:00,Inspection,High Oil Temperature,PART_0236,TECH_0009,1.35,577.47,Completed
WO_05007,APU_033,2025-05-12 22:03:00,Inspection,High Oil Temperature,PART_0020,TECH_0121,4.84,1090.71,Completed
WO_05008,APU_028,2024-02-17 18:28:00,Corrective,Abnormal Motor Current,PART_0255,TECH_0167,3.55,369.94,Monitoring
WO_05009,APU_049,2025-08-11 15:06:00,Preventive,Reservoir Pressure Fluctuation,PART_0238,TECH_0187,1.82,622.09,Completed
WO_05010,APU_013,2024-11-24 17:11:00,Corrective,High Oil Temperature,PART_0074,TECH_0143,2.51,626.59,Completed
WO_05011,APU_022,2024-01-05 22:03:00,Preventive,Compressor Cycling,PART_0131,TECH_0008,6.55,1250.01,Completed
WO_05012,APU_037,2024-03-22 12:22:00,Corrective,Compressor Cycling,PART_0041,TECH_0370,4.07,973.95,Completed
WO_05013,APU_013,2025-02-12 09:49:00,Corrective,Low Pressure Switch Fault,PART_0242,TECH_0070,2.73,808.84,Monitoring
WO_05014,APU_045,2024-04-27 12:03:00,Corrective,Abnormal Motor Current,PART_0273,TECH_0087,2.39,571.06,Completed
WO_05015,APU_024,2025-05-16 06:13:00,Corrective,Abnormal Motor Current,PART_0291,TECH_0209,2.84,681.95,Completed
WO_05016,APU_032,2024-02-16 05:02:00,Corrective,Dryer Valve Fault,PART_0241,TECH_0041,2.05,881.4,Completed
WO_05017,APU_047,2024-12-10 20:04:00,Corrective,High Oil Temperature,PART_0290,TECH_0453,0.85,724.06,Monitoring
WO_05018,APU_039,2024-01-11 11:09:00,Preventive,Compressor Cycling,PART_0275,TECH_0138,8.36,691.03,Completed
WO_05019,APU_001,2024-09-03 11:46:00,Corrective,High Oil Temperature,PART_0002,TECH_0234,2.96,351.35,Completed
WO_05020,APU_034,2025-01-06 21:37:00,Corrective,Abnormal Motor Current,PART_0129,TECH_0399,3.38,433.9,Completed
WO_05021,APU_049,2024-02-12 03:14:00,Preventive,Reservoir Pressure Fluctuation,PART_0076,TECH_0179,2.63,254.36,Completed
WO_05022,APU_028,2025-02-20 15:26:00,Corrective,Compressor Cycling,PART_0203,TECH_0230,1.81,305.63,Monitoring
WO_05023,APU_016,2025-07-19 06:31:00,Preventive,Abnormal Motor Current,PART_0093,TECH_0028,2.45,355.23,Monitoring
WO_05024,APU_044,2024-03-03 06:10:00,Preventive,High Oil Temperature,PART_0182,TECH_0441,1.13,259.74,Completed
WO_05025,APU_004,2025-08-18 08:33:00,Corrective,Reservoir Pressure Fluctuation,PART_0220,TECH_0401,9.51,1372.53,Completed
WO_05026,APU_032,2024-01-28 05:44:00,Corrective,Dryer Valve Fault,PART_0043,TECH_0272,1.38,198.93,Completed
WO_05027,APU_017,2024-08-02 16:56:00,Inspection,Pressure Leak,PART_0253,TECH_0093,1.54,315.35,Completed
WO_05028,APU_036,2024-05-26 18:16:00,Corrective,Pressure Leak,PART_0235,TECH_0121,2.13,392.5,Completed
WO_05029,APU_012,2024-06-04 21:05:00,Corrective,Dryer Valve Fault,PART_0259,TECH_0417,5.52,419.16,Completed
WO_05030,APU_029,2024-11-30 08:57:00,Inspection,Abnormal Motor Current,PART_0237,TECH_0019,2.74,247.36,Completed
WO_05031,APU_041,2024-02-18 06:06:00,Inspection,Oil Level Warning,PART_0132,TECH_0349,1.38,515.65,Completed
WO_05032,APU_024,2025-07-16 14:14:00,Corrective,Dryer Valve Fault,PART_0277,TECH_0282,5.42,943.92,Completed
WO_05033,APU_027,2024-10-21 16:03:00,Preventive,Reservoir Pressure Fluctuation,PART_0130,TECH_0211,4.06,667.45,Completed
WO_05034,APU_050,2024-03-03 08:21:00,Corrective,Dryer Valve Fault,PART_0295,TECH_0269,3.66,575.41,Monitoring
WO_05035,APU_046,2024-12-27 03:39:00,Preventive,Low Pressure Switch Fault,PART_0296,TECH_0324,4.03,424.06,Completed
WO_05036,APU_033,2024-06-19 04:26:00,Preventive,Oil Level Warning,PART_0240,TECH_0064,10.14,1163.18,Completed
WO_05037,APU_019,2024-08-15 05:33:00,Inspection,Low Pressure Switch Fault,PART_0098,TECH_0160,9.04,1031.0,Monitoring
WO_05038,APU_019,2024-04-05 01:07:00,Corrective,Pressure Leak,PART_0145,TECH_0268,1.86,485.0,Monitoring
WO_05039,APU_041,2024-02-15 07:41:00,Preventive,Low Pressure Switch Fault,PART_0080,TECH_0096,6.64,710.95,Completed
WO_05040,APU_038,2025-02-08 10:09:00,Preventive,Oil Level Warning,PART_0042,TECH_0338,3.36,1144.49,Completed
WO_05041,APU_047,2024-10-26 07:21:00,Corrective,Low Pressure Switch Fault,PART_0116,TECH_0135,3.58,784.61,Completed
WO_05042,APU_014,2024-12-23 10:10:00,Corrective,Compressor Cycling,PART_0149,TECH_0067,1.07,564.52,Completed
WO_05043,APU_021,2024-08-20 07:18:00,Preventive,Dryer Valve Fault,PART_0061,TECH_0006,2.48,762.87,Completed
WO_05044,APU_001,2024-12-27 04:42:00,Corrective,Low Pressure Switch Fault,PART_0296,TECH_0167,1.74,284.83,Completed
WO_05045,APU_009,2025-03-29 06:39:00,Corrective,Reservoir Pressure Fluctuation,PART_0166,TECH_0032,4.29,622.59,Completed
WO_05046,APU_012,2024-09-18 09:22:00,Corrective,Compressor Cycling,PART_0023,TECH_0052,4.9,1036.3,Monitoring
WO_05047,APU_024,2024-08-20 12:55:00,Corrective,Oil Level Warning,PART_0276,TECH_0247,0.87,353.13,Completed
WO_05048,APU_001,2025-05-14 03:44:00,Corrective,High Oil Temperature,PART_0272,TECH_0002,2.69,512.18,Completed
WO_05049,APU_031,2024-06-02 01:10:00,Preventive,Oil Level Warning,PART_0294,TECH_0228,5.04,555.44,Completed
WO_05050,APU_048,2024-11-10 06:35:00,Inspection,Pressure Leak,PART_0217,TECH_0112,2.45,259.97,Completed
WO_05051,APU_013,2024-02-27 17:37:00,Preventive,Oil Level Warning,PART_0258,TECH_0326,4.06,455.07,Completed
WO_05052,APU_019,2025-05-20 01:52:00,Preventive,Compressor Cycling,PART_0203,TECH_0354,3.3,403.2,Completed
WO_05053,APU_019,2024-06-04 01:05:00,Inspection,High Oil Temperature,PART_0128,TECH_0397,3.28,954.6,Completed
WO_05054,APU_022,2025-09-08 17:38:00,Corrective,Low Pressure Switch Fault,PART_0206,TECH_0219,2.34,408.6,Completed
WO_05055,APU_050,2024-05-11 13:14:00,Corrective,Compressor Cycling,PART_0239,TECH_0028,1.39,941.03,Completed
WO_05056,APU_039,2025-05-27 22:48:00,Corrective,Compressor Cycling,PART_0239,TECH_0370,1.47,945.65,Completed
WO_05057,APU_049,2024-08-21 04:17:00,Corrective,Low Pressure Switch Fault,PART_0296,TECH_0024,4.02,368.27,Completed
WO_05058,APU_027,2024-06-11 10:12:00,Corrective,Reservoir Pressure Fluctuation,PART_0166,TECH_0425,2.75,594.16,Completed
WO_05059,APU_008,2025-02-14 12:20:00,Inspection,Dryer Valve Fault,PART_0133,TECH_0444,2.52,464.59,Completed
WO_05060,APU_002,2025-03-13 09:18:00,Inspection,Reservoir Pressure Fluctuation,PART_0166,TECH_0264,2.15,535.14,Completed
WO_05061,APU_013,2024-07-19 00:20:00,Preventive,High Oil Temperature,PART_0182,TECH_0334,2.3,351.11,Completed
WO_05062,APU_031,2024-05-15 02:31:00,Inspection,Pressure Leak,PART_0181,TECH_0397,4.83,1011.86,Monitoring
WO_05063,APU_016,2024-02-11 19:09:00,Corrective,Abnormal Motor Current,PART_0219,TECH_0168,2.26,665.31,Completed
WO_05064,APU_045,2024-02-23 16:01:00,Corrective,Low Pressure Switch Fault,PART_0206,TECH_0088,1.3,388.92,Completed
WO_05065,APU_026,2024-12-19 15:54:00,Inspection,Reservoir Pressure Fluctuation,PART_0256,TECH_0394,4.09,611.79,Completed
WO_05066,APU_048,2024-04-03 15:47:00,Corrective,Reservoir Pressure Fluctuation,PART_0076,TECH_0246,2.43,249.59,Completed
WO_05067,APU_006,2025-03-05 03:41:00,Preventive,Low Pressure Switch Fault,PART_0242,TECH_0433,2.77,825.9,Completed
WO_05068,APU_002,2025-09-01 20:07:00,Corrective,Abnormal Motor Current,PART_0165,TECH_0303,6.58,355.08,Completed
WO_05069,APU_020,2024-05-28 02:16:00,Preventive,Compressor Cycling,PART_0293,TECH_0111,2.69,450.32,Monitoring
WO_05070,APU_008,2024-06-20 12:28:00,Preventive,Compressor Cycling,PART_0221,TECH_0359,3.19,755.81,Monitoring
WO_05071,APU_039,2024-01-06 22:32:00,Corrective,Dryer Valve Fault,PART_0295,TECH_0455,1.42,469.1,Completed
WO_05072,APU_008,2025-01-27 15:44:00,Preventive,Compressor Cycling,PART_0131,TECH_0290,2.41,921.27,Completed
WO_05073,APU_044,2024-07-23 22:43:00,Corrective,Pressure Leak,PART_0163,TECH_0254,3.8,302.01,Completed
WO_05074,APU_009,2024-09-20 19:40:00,Corrective,Low Pressure Switch Fault,PART_0170,TECH_0228,1.16,224.64,Monitoring
WO_05075,APU_004,2025-03-14 01:11:00,Preventive,High Oil Temperature,PART_0182,TECH_0243,3.04,351.33,Monitoring
WO_05076,APU_004,2024-11-28 07:42:00,Corrective,Compressor Cycling,PART_0185,TECH_0067,2.87,481.78,Completed
WO_05077,APU_025,2025-08-03 23:23:00,Corrective,Compressor Cycling,PART_0005,TECH_0228,2.78,189.79,Completed
WO_05078,APU_021,2024-10-28 09:30:00,Corrective,Reservoir Pressure Fluctuation,PART_0292,TECH_0487,4.81,481.29,Completed
WO_05079,APU_035,2024-12-26 07:23:00,Preventive,Oil Level Warning,PART_0276,TECH_0416,3.27,414.52,Completed
WO_05080,APU_007,2024-05-19 08:46:00,Corrective,Pressure Leak,PART_0109,TECH_0161,6.13,646.16,Monitoring
WO_05081,APU_045,2025-07-15 20:06:00,Corrective,Low Pressure Switch Fault,PART_0170,TECH_0355,1.57,283.0,Monitoring
WO_05082,APU_005,2025-01-12 18:13:00,Preventive,Low Pressure Switch Fault,PART_0224,TECH_0149,2.93,335.04,Monitoring
WO_05083,APU_026,2024-06-18 06:03:00,Corrective,High Oil Temperature,PART_0128,TECH_0400,2.85,826.98,Completed
WO_05084,APU_013,2024-04-13 16:51:00,Preventive,Pressure Leak,PART_0235,TECH_0125,1.51,363.33,Monitoring
WO_05085,APU_002,2025-03-20 05:15:00,Preventive,Compressor Cycling,PART_0149,TECH_0371,4.6,745.83,Completed
WO_05086,APU_029,2024-01-23 01:47:00,Corrective,Low Pressure Switch Fault,PART_0188,TECH_0189,9.76,887.45,Completed
WO_05087,APU_037,2025-04-18 04:46:00,Corrective,Compressor Cycling,PART_0185,TECH_0260,2.69,364.22,Monitoring
WO_05088,APU_011,2024-02-05 05:47:00,Inspection,Dryer Valve Fault,PART_0025,TECH_0059,3.59,489.57,Completed
WO_05089,APU_033,2024-04-29 01:43:00,Preventive,Compressor Cycling,PART_0005,TECH_0029,2.85,242.4,Completed
WO_05090,APU_016,2024-10-07 13:58:00,Corrective,Oil Level Warning,PART_0186,TECH_0018,1.84,933.44,Monitoring
WO_05091,APU_039,2024-01-29 17:04:00,Inspection,Dryer Valve Fault,PART_0025,TECH_0064,1.0,303.22,Completed
WO_05092,APU_021,2024-04-06 20:55:00,Inspection,High Oil Temperature,PART_0164,TECH_0013,1.84,199.07,Completed
WO_05093,APU_041,2024-11-28 04:11:00,Preventive,Oil Level Warning,PART_0186,TECH_0478,1.26,930.01,Completed
WO_05094,APU_028,2025-01-11 15:56:00,Corrective,Low Pressure Switch Fault,PART_0242,TECH_0067,6.94,1154.54,Monitoring
WO_05095,APU_016,2024-06-13 17:08:00,Preventive,Reservoir Pressure Fluctuation,PART_0130,TECH_0295,2.55,573.63,Completed
WO_05096,APU_002,2024-03-09 05:09:00,Corrective,Abnormal Motor Current,PART_0147,TECH_0213,2.25,523.1,Monitoring
WO_05097,APU_027,2025-08-24 16:22:00,Corrective,High Oil Temperature,PART_0092,TECH_0366,4.43,523.44,Completed
WO_05098,APU_014,2024-02-26 15:53:00,Inspection,Pressure Leak,PART_0163,TECH_0051,1.47,178.6,Monitoring
WO_05099,APU_043,2024-05-11 12:11:00,Corrective,Reservoir Pressure Fluctuation,PART_0238,TECH_0326,1.78,687.12,Monitoring
WO_05100,APU_045,2024-09-20 14:28:00,Corrective,Oil Level Warning,PART_0168,TECH_0372,2.82,548.77,Completed
WO_05101,APU_049,2025-07-06 21:53:00,Corrective,Reservoir Pressure Fluctuation,PART_0148,TECH_0342,4.79,959.67,Completed
WO_05102,APU_044,2024-02-07 17:15:00,Preventive,Compressor Cycling,PART_0041,TECH_0474,3.58,1009.11,Completed
WO_05103,APU_044,2024-06-02 00:45:00,Preventive,Compressor Cycling,PART_0185,TECH_0192,3.12,418.38,Completed
WO_05104,APU_022,2025-04-03 10:53:00,Corrective,Abnormal Motor Current,PART_0237,TECH_0099,2.84,272.25,Monitoring
WO_05105,APU_032,2025-05-20 00:54:00,Corrective,Pressure Leak,PART_0289,TECH_0069,3.39,486.9,Completed
WO_05106,APU_022,2025-09-08 15:08:00,Corrective,Low Pressure Switch Fault,PART_0044,TECH_0204,3.04,385.07,Completed
WO_05107,APU_044,2024-07-17 22:40:00,Corrective,Low Pressure Switch Fault,PART_0044,TECH_0481,1.54,287.2,Completed
WO_05108,APU_043,2024-07-08 15:27:00,Corrective,Abnormal Motor Current,PART_0021,TECH_0310,2.79,979.08,Completed
WO_05109,APU_046,2024-09-12 19:47:00,Preventive,Dryer Valve Fault,PART_0043,TECH_0125,1.51,159.41,Monitoring
WO_05110,APU_007,2025-03-30 13:18:00,Corrective,High Oil Temperature,PART_0200,TECH_0453,2.84,388.84,Completed
WO_05111,APU_001,2024-06-17 23:06:00,Corrective,Reservoir Pressure Fluctuation,PART_0058,TECH_0280,2.09,727.56,Completed
WO_05112,APU_018,2025-08-30 05:54:00,Corrective,Compressor Cycling,PART_0077,TECH_0024,10.99,1343.34,Completed
WO_05113,APU_038,2024-04-30 01:59:00,Inspection,Pressure Leak,PART_0109,TECH_0096,2.66,299.24,Completed
WO_05114,APU_036,2024-12-27 13:08:00,Corrective,Low Pressure Switch Fault,PART_0134,TECH_0011,1.26,836.78,Completed
WO_05115,APU_003,2024-06-23 16:27:00,Preventive,Pressure Leak,PART_0145,TECH_0197,2.52,597.07,Completed
WO_05116,APU_010,2024-01-19 06:47:00,Corrective,Dryer Valve Fault,PART_0187,TECH_0337,3.62,946.3,Completed
WO_05117,APU_010,2025-01-02 17:20:00,Preventive,Dryer Valve Fault,PART_0169,TECH_0468,6.82,1043.54,Monitoring
WO_05118,APU_015,2025-03-08 18:07:00,Corrective,Reservoir Pressure Fluctuation,PART_0130,TECH_0500,1.97,554.92,Completed
WO_05119,APU_038,2025-05-11 15:29:00,Corrective,Pressure Leak,PART_0199,TECH_0064,1.14,599.59,Completed
WO_05120,APU_036,2024-11-16 07:39:00,Corrective,Low Pressure Switch Fault,PART_0296,TECH_0151,4.26,485.94,Completed
WO_05121,APU_031,2024-05-11 03:39:00,Corrective,Oil Level Warning,PART_0294,TECH_0199,1.27,432.66,Completed
WO_05122,APU_036,2025-03-14 17:37:00,Preventive,High Oil Temperature,PART_0236,TECH_0362,2.14,637.61,Completed
WO_05123,APU_049,2025-07-31 18:53:00,Corrective,Dryer Valve Fault,PART_0007,TECH_0444,2.36,755.58,Monitoring
WO_05124,APU_043,2024-08-20 13:36:00,Corrective,Abnormal Motor Current,PART_0219,TECH_0426,2.62,572.02,Completed
WO_05125,APU_007,2025-01-24 01:24:00,Corrective,Low Pressure Switch Fault,PART_0296,TECH_0404,3.97,379.34,Completed
WO_05126,APU_038,2025-02-06 01:48:00,Corrective,Pressure Leak,PART_0019,TECH_0125,1.87,762.61,Completed
WO_05127,APU_017,2024-10-18 13:18:00,Corrective,Pressure Leak,PART_0019,TECH_0450,2.34,890.59,Completed
WO_05128,APU_017,2025-01-23 02:16:00,Corrective,Dryer Valve Fault,PART_0151,TECH_0455,2.7,489.09,Completed
WO_05129,APU_010,2024-08-04 21:41:00,Corrective,Pressure Leak,PART_0145,TECH_0268,2.95,494.9,Completed
WO_05130,APU_006,2025-01-29 05:59:00,Corrective,Low Pressure Switch Fault,PART_0008,TECH_0096,2.87,269.33,Completed
WO_05131,APU_032,2024-05-10 22:17:00,Preventive,Dryer Valve Fault,PART_0043,TECH_0396,3.45,329.49,Completed
