transaction_id,transaction_datetime,part_id,transaction_type,quantity,stock_before,stock_after,linked_work_order_id
TXN_004567,2024-05-29 06:51:00,PART_0248,ISSUE,1,39,38,WO_00324
TXN_004568,2024-05-05 17:11:00,PART_0030,ISSUE,8,52,44,WO_03281
TXN_004569,2024-06-14 22:57:00,PART_0262,ISSUE,3,65,62,WO_09749
TXN_004570,2025-03-23 23:43:00,PART_0066,RECEIPT,6,43,49,
TXN_004571,2024-07-21 02:46:00,PART_0035,RECEIPT,7,69,76,
TXN_004572,2024-02-01 14:20:00,PART_0150,ISSUE,3,14,11,WO_03132
TXN_004573,2024-09-24 00:20:00,PART_0221,RECEIPT,5,27,32,
TXN_004574,2024-05-23 05:20:00,PART_0033,RECEIPT,6,7,13,
TXN_004575,2025-02-12 08:55:00,PART_0294,RECEIPT,1,8,9,
TXN_004576,2025-06-27 14:35:00,PART_0088,ISSUE,2,2,0,WO_04758
TXN_004577,2024-03-18 15:04:00,PART_0207,RECEIPT,8,30,38,
TXN_004578,2025-07-06 01:04:00,PART_0142,RECEIPT,1,16,17,
TXN_004579,2024-01-01 17:45:00,PART_0045,ISSUE,1,0,0,WO_03460
TXN_004580,2024-10-08 01:53:00,PART_0218,RECEIPT,7,9,16,
TXN_004581,2024-09-30 20:26:00,PART_0073,RECEIPT,8,52,60,
TXN_004582,2024-10-22 03:25:00,PART_0009,RECEIPT,8,53,61,
TXN_004583,2025-03-04 16:45:00,PART_0282,RECEIPT,3,78,81,
TXN_004584,2025-05-19 04:43:00,PART_0099,RECEIPT,8,21,29,
TXN_004585,2024-06-30 13:03:00,PART_0202,RECEIPT,2,73,75,
TXN_004586,2024-02-07 23:57:00,PART_0064,ISSUE,3,17,14,WO_07015
TXN_004587,2025-01-21 15:44:00,PART_0066,ISSUE,8,49,41,WO_05557
TXN_004588,2025-04-08 21:01:00,PART_0142,ISSUE,7,17,10,WO_01845
TXN_004589,2024-03-29 03:21:00,PART_0094,ISSUE,2,40,38,WO_07621
TXN_004590,2024-07-13 23:21:00,PART_0285,RECEIPT,7,46,53,
TXN_004591,2024-07-07 15:08:00,PART_0132,ISSUE,4,23,19,WO_02357
TXN_004592,2025-04-24 20:51:00,PART_0169,RECEIPT,1,36,37,
TXN_004593,2024-07-30 19:58:00,PART_0169,ISSUE,7,37,30,WO_07386
TXN_004594,2024-08-22 21:05:00,PART_0276,RECEIPT,2,26,28,
TXN_004595,2024-02-13 13:53:00,PART_0247,ISSUE,1,41,40,WO_07480
TXN_004596,2024-04-11 20:59:00,PART_0116,ISSUE,3,3,0,WO_07309
TXN_004597,2024-05-16 14:20:00,PART_0265,ISSUE,2,6,4,WO_08448
TXN_004598,2024-12-21 06:09:00,PART_0284,ISSUE,4,6,2,WO_05228
TXN_004599,2025-06-29 10:46:00,PART_0232,RECEIPT,5,7,12,
TXN_004600,2024-04-17 15:43:00,PART_0098,ISSUE,1,34,33,WO_00578
TXN_004601,2025-07-06 02:36:00,PART_0200,RECEIPT,1,5,6,
TXN_004602,2024-10-22 06:11:00,PART_0162,ADJUSTMENT,7,35,28,
TXN_004603,2025-07-14 01:10:00,PART_0108,ISSUE,1,12,11,WO_06664
TXN_004604,2025-07-26 06:34:00,PART_0255,ISSUE,7,18,11,WO_07009
TXN_004605,2024-04-13 12:04:00,PART_0267,ISSUE,2,46,44,WO_05162
TXN_004606,2025-01-16 02:38:00,PART_0059,RECEIPT,2,0,2,
TXN_004607,2025-09-15 04:08:00,PART_0152,ISSUE,4,11,7,WO_07520
TXN_004608,2025-08-17 02:29:00,PART_0059,RECEIPT,7,2,9,
TXN_004609,2025-07-19 04:45:00,PART_0219,ISSUE,1,41,40,WO_02249
TXN_004610,2025-07-17 17:39:00,PART_0126,ISSUE,5,23,18,WO_05043
TXN_004611,2024-06-22 02:11:00,PART_0063,ISSUE,8,10,2,WO_01505
TXN_004612,2025-04-05 19:21:00,PART_0029,RECEIPT,1,35,36,
TXN_004613,2025-03-28 05:59:00,PART_0229,RECEIPT,2,1,3,
TXN_004614,2024-04-19 02:14:00,PART_0027,ISSUE,4,26,22,WO_06465
TXN_004615,2025-05-20 08:14:00,PART_0276,RECEIPT,7,28,35,
TXN_004616,2024-03-02 20:34:00,PART_0032,ISSUE,6,6,0,WO_02346
TXN_004617,2024-11-23 01:27:00,PART_0207,ADJUSTMENT,1,38,37,
TXN_004618,2024-12-24 19:58:00,PART_0183,RECEIPT,4,33,37,
TXN_004619,2025-07-12 04:17:00,PART_0050,ISSUE,5,7,2,WO_09539
TXN_004620,2024-07-21 19:16:00,PART_0163,ISSUE,2,26,24,WO_00645
TXN_004621,2024-11-29 05:31:00,PART_0102,ISSUE,3,39,36,WO_05134
TXN_004622,2024-03-15 06:57:00,PART_0049,ISSUE,5,5,0,WO_01514
TXN_004623,2024-01-16 14:41:00,PART_0264,ISSUE,1,0,0,WO_06000
TXN_004624,2025-09-13 08:45:00,PART_0205,ISSUE,8,38,30,WO_07701
TXN_004625,2024-12-21 01:26:00,PART_0057,ISSUE,5,6,1,WO_00297
TXN_004626,2024-03-18 20:45:00,PART_0248,RECEIPT,8,38,46,
TXN_004627,2024-04-18 16:27:00,PART_0062,ISSUE,1,0,0,WO_08112
TXN_004628,2024-03-01 12:51:00,PART_0246,RECEIPT,8,6,14,
TXN_004629,2024-11-02 00:29:00,PART_0176,RECEIPT,5,55,60,
TXN_004630,2024-06-01 08:51:00,PART_0279,RECEIPT,1,8,9,
TXN_004631,2025-04-03 20:18:00,PART_0200,ISSUE,1,6,5,WO_05259
TXN_004632,2025-08-23 23:08:00,PART_0292,RECEIPT,8,25,33,
TXN_004633,2024-05-29 22:02:00,PART_0089,RECEIPT,8,3,11,
TXN_004634,2024-05-20 13:31:00,PART_0196,ISSUE,3,24,21,WO_02518
TXN_004635,2024-08-02 23:15:00,PART_0154,RECEIPT,4,5,9,
TXN_004636,2024-06-20 18:38:00,PART_0045,ISSUE,1,0,0,WO_09610
TXN_004637,2025-03-26 13:36:00,PART_0193,ISSUE,4,17,13,WO_02952
TXN_004638,2024-06-15 15:46:00,PART_0253,RECEIPT,3,7,10,
TXN_004639,2024-09-18 22:21:00,PART_0221,ISSUE,5,32,27,WO_06123
TXN_004640,2024-06-28 22:55:00,PART_0213,RECEIPT,3,3,6,
TXN_004641,2024-11-01 13:29:00,PART_0260,ADJUSTMENT,2,0,2,
TXN_004642,2025-03-02 02:11:00,PART_0061,RECEIPT,7,4,11,
TXN_004643,2024-08-26 23:15:00,PART_0287,RECEIPT,4,38,42,
TXN_004644,2025-05-22 17:10:00,PART_0180,ISSUE,6,26,20,WO_02783
TXN_004645,2024-03-09 17:34:00,PART_0038,RECEIPT,5,26,31,
TXN_004646,2024-09-14 23:09:00,PART_0135,RECEIPT,8,22,30,
TXN_004647,2024-06-28 21:05:00,PART_0026,ADJUSTMENT,8,0,8,
TXN_004648,2024-12-16 08:09:00,PART_0035,RECEIPT,5,76,81,
TXN_004649,2025-05-12 11:15:00,PART_0077,ISSUE,2,35,33,WO_05855
TXN_004650,2024-10-03 03:40:00,PART_0056,RECEIPT,2,27,29,
TXN_004651,2024-10-24 15:55:00,PART_0267,ISSUE,3,44,41,WO_03570
TXN_004652,2025-04-26 05:25:00,PART_0105,ISSUE,1,77,76,WO_01567
TXN_004653,2025-01-29 03:22:00,PART_0255,ISSUE,5,11,6,WO_05831
TXN_004654,2024-08-27 00:43:00,PART_0186,ISSUE,1,0,0,WO_01527
TXN_004655,2024-03-10 21:35:00,PART_0269,ISSUE,4,22,18,WO_09634
TXN_004656,2024-06-10 09:32:00,PART_0084,ADJUSTMENT,2,0,0,
TXN_004657,2024-08-05 15:03:00,PART_0025,ISSUE,1,36,35,WO_05850
TXN_004658,2025-07-08 17:31:00,PART_0009,ISSUE,5,61,56,WO_02236
TXN_004659,2024-06-08 21:02:00,PART_0186,RECEIPT,8,0,8,
TXN_004660,2025-02-22 16:11:00,PART_0250,ISSUE,1,0,0,WO_05592
TXN_004661,2025-05-06 17:21:00,PART_0008,ISSUE,1,25,24,WO_08163
TXN_004662,2025-07-22 02:00:00,PART_0037,ADJUSTMENT,3,14,17,
TXN_004663,2025-05-01 05:52:00,PART_0200,ADJUSTMENT,7,5,0,
TXN_004664,2024-06-21 15:52:00,PART_0113,ISSUE,1,59,58,WO_06088
TXN_004665,2025-04-19 16:52:00,PART_0198,ISSUE,2,28,26,WO_08522
TXN_004666,2024-05-17 04:06:00,PART_0185,RECEIPT,3,70,73,
TXN_004667,2024-08-10 11:08:00,PART_0029,ISSUE,4,36,32,WO_05189
TXN_004668,2024-10-31 17:18:00,PART_0287,RECEIPT,3,42,45,
TXN_004669,2024-05-22 23:44:00,PART_0028,RECEIPT,3,7,10,
TXN_004670,2025-05-12 04:20:00,PART_0257,ISSUE,2,44,42,WO_01987
TXN_004671,2024-03-10 05:36:00,PART_0093,RECEIPT,4,12,16,
TXN_004672,2024-09-20 07:09:00,PART_0289,RECEIPT,8,45,53,
TXN_004673,2024-05-10 11:04:00,PART_0051,RECEIPT,5,33,38,
TXN_004674,2024-07-11 23:26:00,PART_0154,ISSUE,7,9,2,WO_03460
TXN_004675,2025-01-11 15:53:00,PART_0208,RECEIPT,3,1,4,
TXN_004676,2025-06-23 19:09:00,PART_0188,ADJUSTMENT,6,0,6,
TXN_004677,2024-01-15 05:52:00,PART_0246,ISSUE,3,14,11,WO_04380
TXN_004678,2024-07-10 22:32:00,PART_0202,ISSUE,1,75,74,WO_08001
TXN_004679,2024-09-30 18:14:00,PART_0112,ISSUE,1,50,49,WO_00392
TXN_004680,2024-07-28 23:53:00,PART_0293,RECEIPT,3,0,3,
TXN_004681,2024-03-08 19:25:00,PART_0072,RECEIPT,5,23,28,
TXN_004682,2025-01-22 19:20:00,PART_0273,RECEIPT,7,16,23,
TXN_004683,2025-01-20 01:33:00,PART_0213,RECEIPT,4,6,10,
TXN_004684,2024-12-03 02:15:00,PART_0204,RECEIPT,1,21,22,
TXN_004685,2025-04-05 22:49:00,PART_0257,ISSUE,1,42,41,WO_00508
TXN_004686,2024-06-13 06:15:00,PART_0213,RECEIPT,1,10,11,
TXN_004687,2024-03-29 22:45:00,PART_0039,ISSUE,2,13,11,WO_02880
TXN_004688,2024-11-13 09:22:00,PART_0038,RECEIPT,5,31,36,
TXN_004689,2025-05-24 19:38:00,PART_0237,RECEIPT,2,44,46,
TXN_004690,2025-06-01 19:20:00,PART_0203,RECEIPT,1,25,26,
TXN_004691,2024-10-18 05:32:00,PART_0265,RECEIPT,3,4,7,
TXN_004692,2025-03-29 09:31:00,PART_0035,ISSUE,8,81,73,WO_07027
TXN_004693,2025-03-02 23:11:00,PART_0199,ISSUE,5,19,14,WO_00486
TXN_004694,2025-03-05 01:05:00,PART_0051,RECEIPT,1,38,39,
TXN_004695,2024-03-11 10:53:00,PART_0123,RECEIPT,4,38,42,
TXN_004696,2024-02-21 09:28:00,PART_0265,ISSUE,3,7,4,WO_07980
TXN_004697,2024-06-12 00:39:00,PART_0257,RECEIPT,5,41,46,
TXN_004698,2024-07-04 09:07:00,PART_0007,RECEIPT,6,0,6,
TXN_004699,2024-02-05 19:41:00,PART_0098,ISSUE,1,33,32,WO_01317
TXN_004700,2024-02-02 13:35:00,PART_0180,ISSUE,8,20,12,WO_02340
TXN_004701,2024-07-31 12:02:00,PART_0294,RECEIPT,8,9,17,
TXN_004702,2024-04-21 06:47:00,PART_0059,RECEIPT,3,9,12,
TXN_004703,2025-03-24 10:08:00,PART_0162,ISSUE,8,28,20,WO_00185
TXN_004704,2024-01-20 21:31:00,PART_0101,ISSUE,5,15,10,WO_09997
TXN_004705,2025-03-30 04:18:00,PART_0087,ISSUE,3,58,55,WO_06295
TXN_004706,2024-12-10 12:32:00,PART_0166,ISSUE,7,20,13,WO_07368
TXN_004707,2024-06-20 06:12:00,PART_0128,ISSUE,1,0,0,WO_04625
TXN_004708,2024-01-16 06:57:00,PART_0111,RECEIPT,8,0,8,
TXN_004709,2024-07-12 04:58:00,PART_0213,ISSUE,4,11,7,WO_02594
TXN_004710,2024-10-15 09:31:00,PART_0152,ISSUE,7,7,0,WO_06568
TXN_004711,2024-03-18 02:50:00,PART_0253,ISSUE,3,10,7,WO_00543
TXN_004712,2024-07-02 12:12:00,PART_0221,ISSUE,6,27,21,WO_07403
TXN_004713,2024-05-23 03:07:00,PART_0142,RECEIPT,2,10,12,
TXN_004714,2025-07-14 17:59:00,PART_0036,ISSUE,1,11,10,WO_03275
TXN_004715,2024-05-19 16:27:00,PART_0037,RECEIPT,8,17,25,
TXN_004716,2024-05-04 16:17:00,PART_0089,ISSUE,5,11,6,WO_05261
TXN_004717,2024-05-09 14:57:00,PART_0250,ISSUE,1,0,0,WO_08469
TXN_004718,2025-09-14 23:16:00,PART_0083,ADJUSTMENT,3,26,23,
TXN_004719,2024-02-15 22:09:00,PART_0028,ISSUE,2,10,8,WO_06362
TXN_004720,2025-01-25 00:19:00,PART_0198,ISSUE,5,26,21,WO_07407
TXN_004721,2024-05-04 06:08:00,PART_0009,ISSUE,5,56,51,WO_07150
TXN_004722,2025-04-30 11:26:00,PART_0153,ISSUE,6,39,33,WO_06459
TXN_004723,2024-08-22 08:09:00,PART_0272,ISSUE,5,56,51,WO_02660
TXN_004724,2024-01-06 23:44:00,PART_0250,RECEIPT,1,0,1,
TXN_004725,2025-05-25 09:21:00,PART_0216,ISSUE,7,37,30,WO_04080
TXN_004726,2025-03-08 08:22:00,PART_0220,ISSUE,6,29,23,WO_06586
TXN_004727,2025-09-03 12:18:00,PART_0274,RECEIPT,5,46,51,
TXN_004728,2024-07-24 03:11:00,PART_0181,RECEIPT,5,22,27,
TXN_004729,2024-07-23 04:53:00,PART_0006,ISSUE,2,51,49,WO_07306
TXN_004730,2024-09-20 11:19:00,PART_0101,RECEIPT,7,10,17,
TXN_004731,2024-10-11 17:15:00,PART_0154,ISSUE,2,2,0,WO_02158
TXN_004732,2024-03-29 05:33:00,PART_0228,RECEIPT,8,8,16,
TXN_004733,2024-01-15 14:09:00,PART_0040,RECEIPT,6,2,8,
TXN_004734,2024-02-05 17:38:00,PART_0093,RECEIPT,3,16,19,
TXN_004735,2024-05-08 02:17:00,PART_0059,ISSUE,4,12,8,WO_01965
TXN_004736,2024-07-07 20:04:00,PART_0024,RECEIPT,8,56,64,
TXN_004737,2024-12-29 11:44:00,PART_0286,ISSUE,4,37,33,WO_00157
TXN_004738,2025-01-26 17:36:00,PART_0007,RECEIPT,5,6,11,
TXN_004739,2025-03-30 11:52:00,PART_0296,RECEIPT,1,26,27,
TXN_004740,2025-06-27 23:09:00,PART_0072,RECEIPT,3,28,31,
TXN_004741,2024-06-01 22:19:00,PART_0158,RECEIPT,2,3,5,
TXN_004742,2025-08-10 18:34:00,PART_0017,ISSUE,1,1,0,WO_03119
TXN_004743,2024-01-17 11:39:00,PART_0181,ADJUSTMENT,7,27,20,
TXN_004744,2024-09-19 07:19:00,PART_0262,ISSUE,1,62,61,WO_03862
TXN_004745,2024-06-01 03:26:00,PART_0099,RECEIPT,8,29,37,
TXN_004746,2024-05-13 04:32:00,PART_0253,RECEIPT,7,7,14,
TXN_004747,2024-07-20 10:01:00,PART_0278,ISSUE,4,8,4,WO_05542
TXN_004748,2025-08-12 02:28:00,PART_0271,RECEIPT,5,13,18,
TXN_004749,2025-01-09 03:58:00,PART_0219,ISSUE,4,40,36,WO_08120
TXN_004750,2025-05-13 18:42:00,PART_0097,RECEIPT,7,23,30,
TXN_004751,2025-09-07 21:51:00,PART_0060,ADJUSTMENT,4,0,0,
TXN_004752,2025-03-21 15:28:00,PART_0043,RECEIPT,1,41,42,
TXN_004753,2024-09-09 20:34:00,PART_0074,ISSUE,6,14,8,WO_04596
TXN_004754,2024-06-24 14:26:00,PART_0243,ADJUSTMENT,5,25,30,
TXN_004755,2024-06-07 10:50:00,PART_0109,ISSUE,8,30,22,WO_03172
TXN_004756,2024-02-22 03:55:00,PART_0181,RECEIPT,3,20,23,
TXN_004757,2024-08-03 12:32:00,PART_0154,ADJUSTMENT,5,0,5,
TXN_004758,2024-12-15 23:39:00,PART_0166,ISSUE,7,13,6,WO_01830
TXN_004759,2024-04-15 09:23:00,PART_0191,RECEIPT,3,4,7,
TXN_004760,2024-11-27 03:15:00,PART_0008,ISSUE,3,24,21,WO_04894
TXN_004761,2025-03-22 23:15:00,PART_0009,RECEIPT,3,51,54,
TXN_004762,2024-04-01 12:31:00,PART_0230,ISSUE,1,0,0,WO_03731
TXN_004763,2025-02-19 08:33:00,PART_0222,ISSUE,2,52,50,WO_02136
TXN_004764,2024-06-25 09:06:00,PART_0011,ISSUE,1,26,25,WO_00703
TXN_004765,2024-07-13 17:15:00,PART_0266,ISSUE,6,52,46,WO_03759
TXN_004766,2024-02-10 05:36:00,PART_0090,ISSUE,2,33,31,WO_09971
TXN_004767,2024-01-30 22:27:00,PART_0069,ISSUE,7,24,17,WO_08334
TXN_004768,2025-06-11 03:17:00,PART_0018,ISSUE,5,8,3,WO_04876
TXN_004769,2024-02-07 22:04:00,PART_0031,ISSUE,5,34,29,WO_02975
TXN_004770,2024-08-09 06:52:00,PART_0204,ISSUE,4,22,18,WO_04634
TXN_004771,2024-01-26 18:38:00,PART_0210,ISSUE,3,14,11,WO_00005
TXN_004772,2024-03-22 18:27:00,PART_0198,RECEIPT,6,21,27,
TXN_004773,2025-03-25 06:21:00,PART_0198,ISSUE,2,27,25,WO_07572
TXN_004774,2025-05-21 10:07:00,PART_0172,RECEIPT,3,13,16,
TXN_004775,2024-02-15 07:02:00,PART_0035,RECEIPT,1,73,74,
TXN_004776,2025-07-04 00:18:00,PART_0150,ISSUE,2,11,9,WO_02952
TXN_004777,2024-01-06 16:27:00,PART_0252,RECEIPT,4,5,9,
TXN_004778,2025-07-14 21:06:00,PART_0283,ISSUE,6,15,9,WO_00718
TXN_004779,2025-06-06 21:42:00,PART_0070,RECEIPT,6,11,17,
TXN_004780,2025-01-19 17:34:00,PART_0250,RECEIPT,4,1,5,
TXN_004781,2024-05-19 13:35:00,PART_0091,RECEIPT,4,25,29,
TXN_004782,2025-09-07 11:29:00,PART_0258,ISSUE,2,2,0,WO_05871
TXN_004783,2024-10-31 15:57:00,PART_0005,ISSUE,6,23,17,WO_00802
TXN_004784,2025-01-19 14:48:00,PART_0236,ISSUE,5,20,15,WO_08028
TXN_004785,2024-11-05 17:27:00,PART_0252,ISSUE,8,9,1,WO_08657
TXN_004786,2024-10-08 23:24:00,PART_0099,ISSUE,2,37,35,WO_08851
TXN_004787,2024-12-17 21:19:00,PART_0180,ISSUE,8,12,4,WO_03295
TXN_004788,2025-01-06 11:16:00,PART_0084,ISSUE,1,0,0,WO_00737
TXN_004789,2025-04-17 20:00:00,PART_0108,RECEIPT,5,11,16,
TXN_004790,2025-06-23 22:34:00,PART_0244,ISSUE,8,61,53,WO_09872
TXN_004791,2024-07-18 11:42:00,PART_0291,RECEIPT,2,64,66,
TXN_004792,2024-01-09 20:22:00,PART_0245,RECEIPT,6,20,26,
TXN_004793,2025-03-04 01:29:00,PART_0247,ISSUE,1,40,39,WO_02277
TXN_004794,2024-09-03 14:15:00,PART_0123,ISSUE,2,42,40,WO_06868
TXN_004795,2025-06-05 07:20:00,PART_0201,ISSUE,6,29,23,WO_07535
TXN_004796,2024-05-21 07:36:00,PART_0298,ISSUE,1,0,0,WO_02726
TXN_004797,2025-03-23 10:52:00,PART_0029,RECEIPT,3,32,35,
TXN_004798,2024-08-01 08:30:00,PART_0282,ISSUE,2,81,79,WO_08756
TXN_004799,2025-08-07 16:59:00,PART_0063,ISSUE,2,2,0,WO_07265
TXN_004800,2024-09-21 10:54:00,PART_0061,ISSUE,1,11,10,WO_04984
TXN_004801,2025-01-19 01:34:00,PART_0144,ISSUE,7,12,5,WO_07749
TXN_004802,2024-02-26 20:28:00,PART_0124,RECEIPT,3,0,3,
TXN_004803,2024-07-05 10:54:00,PART_0241,RECEIPT,7,21,28,
TXN_004804,2024-10-27 20:18:00,PART_0255,ISSUE,6,6,0,WO_05676
TXN_004805,2024-04-13 11:34:00,PART_0052,RECEIPT,5,17,22,
TXN_004806,2024-10-17 00:38:00,PART_0100,RECEIPT,1,27,28,
TXN_004807,2025-01-19 20:56:00,PART_0267,ISSUE,7,41,34,WO_03935
TXN_004808,2025-08-10 20:55:00,PART_0023,ISSUE,1,19,18,WO_06575
TXN_004809,2025-05-17 21:30:00,PART_0200,ISSUE,1,0,0,WO_00169
TXN_004810,2025-06-23 08:02:00,PART_0145,RECEIPT,3,35,38,
TXN_004811,2024-11-11 22:14:00,PART_0136,RECEIPT,7,0,7,
TXN_004812,2024-08-23 02:20:00,PART_0024,ISSUE,5,64,59,WO_05385
TXN_004813,2025-09-08 03:32:00,PART_0039,ISSUE,1,11,10,WO_05052
TXN_004814,2024-05-22 05:14:00,PART_0023,ISSUE,7,18,11,WO_01537
TXN_004815,2025-02-07 17:47:00,PART_0184,ISSUE,6,33,27,WO_08977
TXN_004816,2025-08-04 04:43:00,PART_0009,ISSUE,7,54,47,WO_03119
TXN_004817,2024-08-26 00:28:00,PART_0131,ISSUE,1,33,32,WO_06357
TXN_004818,2025-08-30 07:51:00,PART_0279,ISSUE,1,9,8,WO_05918
TXN_004819,2025-02-04 14:13:00,PART_0212,ISSUE,7,13,6,WO_04249
TXN_004820,2025-06-16 13:05:00,PART_0088,RECEIPT,4,0,4,
TXN_004821,2024-09-02 01:41:00,PART_0242,ISSUE,3,28,25,WO_02857
TXN_004822,2025-08-23 12:23:00,PART_0291,RECEIPT,7,66,73,
TXN_004823,2024-12-27 19:23:00,PART_0218,ADJUSTMENT,4,16,12,
TXN_004824,2025-03-24 14:01:00,PART_0039,RECEIPT,7,10,17,
TXN_004825,2025-01-08 08:28:00,PART_0115,ISSUE,8,18,10,WO_01164
TXN_004826,2024-01-15 03:44:00,PART_0186,ISSUE,8,8,0,WO_09919
TXN_004827,2024-09-21 21:01:00,PART_0294,ISSUE,6,17,11,WO_02258
TXN_004828,2025-08-19 01:53:00,PART_0200,RECEIPT,2,0,2,
TXN_004829,2025-04-15 15:52:00,PART_0083,ISSUE,8,23,15,WO_05110
TXN_004830,2025-09-16 01:37:00,PART_0010,RECEIPT,5,9,14,
TXN_004831,2024-06-01 06:22:00,PART_0107,ISSUE,1,0,0,WO_06381
TXN_004832,2024-02-14 07:41:00,PART_0098,ISSUE,3,32,29,WO_01336
TXN_004833,2024-06-30 05:00:00,PART_0090,ISSUE,2,31,29,WO_08152
TXN_004834,2024-08-20 01:53:00,PART_0105,ISSUE,2,76,74,WO_04114
TXN_004835,2024-03-26 20:10:00,PART_0134,RECEIPT,8,26,34,
TXN_004836,2025-01-01 23:47:00,PART_0166,RECEIPT,2,6,8,
TXN_004837,2024-01-06 14:36:00,PART_0187,RECEIPT,6,33,39,
TXN_004838,2025-04-03 19:12:00,PART_0181,ISSUE,2,23,21,WO_05473
TXN_004839,2025-02-18 06:47:00,PART_0023,ISSUE,2,11,9,WO_07036
TXN_004840,2025-07-22 14:52:00,PART_0049,ISSUE,1,0,0,WO_03616
TXN_004841,2024-12-09 16:17:00,PART_0131,ISSUE,1,32,31,WO_05714
TXN_004842,2024-07-10 06:00:00,PART_0145,ISSUE,1,38,37,WO_02617
TXN_004843,2025-04-17 01:55:00,PART_0165,RECEIPT,1,0,1,
TXN_004844,2024-04-28 04:22:00,PART_0059,ISSUE,3,8,5,WO_08942
TXN_004845,2024-12-20 15:03:00,PART_0187,RECEIPT,5,39,44,
TXN_004846,2024-11-30 21:33:00,PART_0118,RECEIPT,2,45,47,
TXN_004847,2024-04-02 02:31:00,PART_0146,RECEIPT,8,10,18,
TXN_004848,2024-01-12 14:58:00,PART_0026,RECEIPT,5,8,13,
TXN_004849,2024-08-30 21:03:00,PART_0126,RECEIPT,2,18,20,
TXN_004850,2024-10-04 18:06:00,PART_0210,ISSUE,1,11,10,WO_00402
TXN_004851,2024-04-22 19:29:00,PART_0161,ISSUE,6,6,0,WO_01053
TXN_004852,2024-06-21 12:27:00,PART_0043,ISSUE,7,42,35,WO_04627
TXN_004853,2024-04-24 01:53:00,PART_0047,RECEIPT,2,48,50,
TXN_004854,2025-09-11 08:29:00,PART_0072,RECEIPT,2,31,33,
TXN_004855,2025-08-16 13:33:00,PART_0019,ISSUE,1,0,0,WO_09681
TXN_004856,2024-07-27 17:18:00,PART_0099,ISSUE,3,35,32,WO_03647
TXN_004857,2025-02-11 04:28:00,PART_0191,RECEIPT,4,7,11,
TXN_004858,2024-02-09 20:14:00,PART_0252,RECEIPT,4,1,5,
TXN_004859,2024-12-07 08:03:00,PART_0025,RECEIPT,3,35,38,
TXN_004860,2025-04-22 00:52:00,PART_0203,ISSUE,2,26,24,WO_05502
TXN_004861,2025-03-03 15:29:00,PART_0139,RECEIPT,7,6,13,
TXN_004862,2024-01-06 12:05:00,PART_0093,ISSUE,4,19,15,WO_08658
TXN_004863,2025-04-18 00:57:00,PART_0070,RECEIPT,7,17,24,
TXN_004864,2024-11-25 21:12:00,PART_0092,ISSUE,5,7,2,WO_08072
TXN_004865,2024-05-30 03:45:00,PART_0192,RECEIPT,1,22,23,
TXN_004866,2025-07-03 00:28:00,PART_0165,ISSUE,1,1,0,WO_03452
TXN_004867,2025-08-13 05:04:00,PART_0299,RECEIPT,6,0,6,
TXN_004868,2024-11-13 10:06:00,PART_0120,RECEIPT,3,8,11,
TXN_004869,2024-04-10 22:21:00,PART_0098,RECEIPT,3,29,32,
TXN_004870,2024-01-06 04:05:00,PART_0019,ISSUE,1,0,0,WO_03641
TXN_004871,2025-09-08 05:01:00,PART_0144,RECEIPT,5,5,10,
TXN_004872,2024-09-15 15:32:00,PART_0104,RECEIPT,6,21,27,
TXN_004873,2024-09-23 09:49:00,PART_0209,ISSUE,1,0,0,WO_00106
TXN_004874,2024-01-18 18:09:00,PART_0070,RECEIPT,6,24,30,
TXN_004875,2024-04-28 05:49:00,PART_0096,ISSUE,4,79,75,WO_03015
TXN_004876,2025-02-03 13:36:00,PART_0256,ISSUE,6,53,47,WO_01726
TXN_004877,2024-10-22 03:58:00,PART_0142,ISSUE,3,12,9,WO_05872
TXN_004878,2024-03-19 13:43:00,PART_0047,ISSUE,7,50,43,WO_03359
TXN_004879,2025-04-25 16:37:00,PART_0200,RECEIPT,7,2,9,
TXN_004880,2024-12-15 12:31:00,PART_0209,ISSUE,1,0,0,WO_05083
TXN_004881,2025-08-04 01:13:00,PART_0276,RECEIPT,3,35,38,
TXN_004882,2024-03-03 09:44:00,PART_0006,ISSUE,6,49,43,WO_05951
TXN_004883,2025-04-15 22:45:00,PART_0082,RECEIPT,2,18,20,
TXN_004884,2025-02-23 11:57:00,PART_0063,RECEIPT,1,0,1,
TXN_004885,2024-10-16 10:18:00,PART_0197,ISSUE,6,30,24,WO_03854
TXN_004886,2024-04-05 18:34:00,PART_0219,ISSUE,6,36,30,WO_07303
TXN_004887,2025-03-25 00:07:00,PART_0288,ISSUE,7,15,8,WO_00309
TXN_004888,2024-05-26 09:43:00,PART_0239,ISSUE,1,48,47,WO_03131
TXN_004889,2025-07-12 11:19:00,PART_0091,RECEIPT,4,29,33,
TXN_004890,2025-08-14 13:40:00,PART_0230,RECEIPT,3,0,3,
TXN_004891,2025-02-07 09:33:00,PART_0267,RECEIPT,3,34,37,
TXN_004892,2024-10-09 00:03:00,PART_0282,RECEIPT,8,79,87,
TXN_004893,2025-04-11 11:34:00,PART_0050,RECEIPT,8,2,10,
TXN_004894,2025-08-03 09:12:00,PART_0067,ISSUE,7,42,35,WO_07419
TXN_004895,2024-03-18 18:00:00,PART_0048,ISSUE,3,39,36,WO_02916
TXN_004896,2025-08-08 09:45:00,PART_0218,ISSUE,2,12,10,WO_07188
