cost_id,work_order_id,machine_id,repair_cost_usd,downtime_cost_per_hour_usd,downtime_cost_usd,total_impact_usd
COST_06448,WO_06448,APU_008,866.32,786.91,1660.38,2526.7
COST_06449,WO_06449,APU_021,344.01,1586.17,1253.07,1597.08
COST_06450,WO_06450,APU_002,674.73,751.52,2457.47,3132.2
COST_06451,WO_06451,APU_003,203.82,1198.59,2804.7,3008.52
COST_06452,WO_06452,APU_013,930.47,301.46,1395.76,2326.23
COST_06453,WO_06453,APU_032,165.85,809.98,1206.87,1372.72
COST_06454,WO_06454,APU_011,249.59,621.76,1200.0,1449.59
COST_06455,WO_06455,APU_040,602.56,1276.51,1519.05,2121.61
COST_06456,WO_06456,APU_011,909.08,986.49,1538.92,2448.0
COST_06457,WO_06457,APU_015,600.84,1604.38,2278.22,2879.06
COST_06458,WO_06458,APU_010,1137.35,741.37,3484.44,4621.79
COST_06459,WO_06459,APU_044,714.26,861.56,1593.89,2308.15
COST_06460,WO_06460,APU_042,296.95,958.05,2787.93,3084.88
COST_06461,WO_06461,APU_037,1005.26,448.33,986.33,1991.59
COST_06462,WO_06462,APU_026,230.4,679.83,917.77,1148.17
COST_06463,WO_06463,APU_049,360.64,1401.64,3476.07,3836.71
COST_06464,WO_06464,APU_018,747.42,436.31,1649.25,2396.67
COST_06465,WO_06465,APU_041,172.93,1629.02,2280.63,2453.56
COST_06466,WO_06466,APU_044,1008.19,1698.12,7200.03,8208.22
COST_06467,WO_06467,APU_004,1003.71,1260.05,2142.09,3145.8
COST_06468,WO_06468,APU_024,586.34,1440.55,2996.34,3582.68
COST_06469,WO_06469,APU_041,532.4,1247.54,4541.05,5073.45
COST_06470,WO_06470,APU_021,626.22,606.58,1146.44,1772.66
COST_06471,WO_06471,APU_035,607.16,645.02,1793.16,2400.32
COST_06472,WO_06472,APU_008,827.35,790.38,1809.97,2637.32
COST_06473,WO_06473,APU_047,680.09,350.36,1023.05,1703.14
COST_06474,WO_06474,APU_015,813.65,1168.58,853.06,1666.71
COST_06475,WO_06475,APU_014,494.47,1216.39,1204.23,1698.7
COST_06476,WO_06476,APU_037,1143.89,460.31,1753.78,2897.67
COST_06477,WO_06477,APU_036,658.4,743.23,3574.94,4233.34
COST_06478,WO_06478,APU_050,955.17,1162.72,1918.49,2873.66
COST_06479,WO_06479,APU_033,444.55,1366.78,3252.94,3697.49
COST_06480,WO_06480,APU_019,1108.68,577.4,1847.68,2956.36
COST_06481,WO_06481,APU_039,880.29,1720.07,6845.88,7726.17
COST_06482,WO_06482,APU_004,680.04,1365.41,1215.21,1895.25
COST_06483,WO_06483,APU_040,176.24,1690.36,2822.9,2999.14
COST_06484,WO_06484,APU_026,526.05,913.03,2063.45,2589.5
COST_06485,WO_06485,APU_029,314.25,1727.11,6908.44,7222.69
COST_06486,WO_06486,APU_018,790.83,589.12,6327.15,7117.98
COST_06487,WO_06487,APU_029,640.34,1537.35,3689.64,4329.98
COST_06488,WO_06488,APU_002,537.06,1134.42,1418.03,1955.09
COST_06489,WO_06489,APU_045,510.42,1522.87,5162.53,5672.95
COST_06490,WO_06490,APU_047,1125.63,378.32,2126.16,3251.79
COST_06491,WO_06491,APU_033,326.45,1711.89,4930.24,5256.69
COST_06492,WO_06492,APU_031,196.5,961.71,1586.82,1783.32
COST_06493,WO_06493,APU_041,403.49,459.8,2115.08,2518.57
COST_06494,WO_06494,APU_048,477.47,1751.97,6867.72,7345.19
COST_06495,WO_06495,APU_006,486.74,1371.18,2125.33,2612.07
COST_06496,WO_06496,APU_007,1082.94,1365.12,4573.15,5656.09
COST_06497,WO_06497,APU_017,547.68,868.64,4082.61,4630.29
COST_06498,WO_06498,APU_017,539.97,1797.75,9366.28,9906.25
COST_06499,WO_06499,APU_006,484.28,1249.76,3274.37,3758.65
COST_06500,WO_06500,APU_037,425.1,1065.31,2375.64,2800.74
COST_06501,WO_06501,APU_043,1003.91,1561.74,8339.69,9343.6
COST_06502,WO_06502,APU_020,453.55,749.67,1049.54,1503.09
COST_06503,WO_06503,APU_008,871.27,1555.57,5382.27,6253.54
COST_06504,WO_06504,APU_038,597.02,1416.91,1813.64,2410.66
COST_06505,WO_06505,APU_023,479.17,370.96,1810.28,2289.45
COST_06506,WO_06506,APU_050,396.22,1276.87,3013.41,3409.63
COST_06507,WO_06507,APU_007,1029.85,1178.54,6434.83,7464.68
COST_06508,WO_06508,APU_028,673.95,1315.96,4684.82,5358.77
COST_06509,WO_06509,APU_037,521.73,886.48,1232.21,1753.94
COST_06510,WO_06510,APU_014,474.44,641.47,3816.75,4291.19
COST_06511,WO_06511,APU_041,704.54,543.75,3469.12,4173.66
COST_06512,WO_06512,APU_028,579.79,1348.38,5959.84,6539.63
COST_06513,WO_06513,APU_001,231.92,621.74,1112.91,1344.83
COST_06514,WO_06514,APU_004,834.72,1040.74,2393.7,3228.42
COST_06515,WO_06515,APU_047,275.88,1130.57,3323.88,3599.76
COST_06516,WO_06516,APU_015,934.55,869.42,1608.43,2542.98
COST_06517,WO_06517,APU_027,538.33,1009.21,6953.46,7491.79
COST_06518,WO_06518,APU_016,561.78,1451.44,4267.23,4829.01
COST_06519,WO_06519,APU_024,78.3,1638.23,999.32,1077.62
COST_06520,WO_06520,APU_014,440.77,657.41,2156.3,2597.07
COST_06521,WO_06521,APU_001,345.36,1136.04,2544.73,2890.09
COST_06522,WO_06522,APU_032,1114.42,462.98,1208.38,2322.8
COST_06523,WO_06523,APU_007,390.11,1029.66,2285.85,2675.96
COST_06524,WO_06524,APU_037,371.17,1151.09,4880.62,5251.79
COST_06525,WO_06525,APU_031,1067.79,1457.29,7330.17,8397.96
COST_06526,WO_06526,APU_007,493.49,1443.11,4589.09,5082.58
COST_06527,WO_06527,APU_045,955.15,1223.37,2764.82,3719.97
COST_06528,WO_06528,APU_001,190.81,959.54,2552.38,2743.19
COST_06529,WO_06529,APU_006,300.56,1496.62,4115.7,4416.26
COST_06530,WO_06530,APU_006,372.14,1315.57,2302.25,2674.39
COST_06531,WO_06531,APU_040,486.82,1023.86,3829.24,4316.06
COST_06532,WO_06532,APU_027,383.61,385.97,1350.89,1734.5
COST_06533,WO_06533,APU_032,932.26,1260.71,7992.9,8925.16
COST_06534,WO_06534,APU_044,589.15,889.83,4822.88,5412.03
COST_06535,WO_06535,APU_020,897.92,1342.3,2496.68,3394.6
COST_06536,WO_06536,APU_006,571.75,421.55,1800.02,2371.77
COST_06537,WO_06537,APU_030,700.54,420.47,676.96,1377.5
COST_06538,WO_06538,APU_022,481.18,791.85,3159.48,3640.66
COST_06539,WO_06539,APU_050,804.69,741.35,1519.77,2324.46
COST_06540,WO_06540,APU_014,285.75,1475.98,2287.77,2573.52
COST_06541,WO_06541,APU_049,453.81,881.11,2793.12,3246.93
COST_06542,WO_06542,APU_038,807.54,540.77,335.28,1142.82
COST_06543,WO_06543,APU_035,881.48,1157.29,1203.58,2085.06
COST_06544,WO_06544,APU_041,354.34,938.41,2317.87,2672.21
COST_06545,WO_06545,APU_034,708.67,1566.35,4448.43,5157.1
COST_06546,WO_06546,APU_008,748.02,1625.41,3608.41,4356.43
COST_06547,WO_06547,APU_009,690.96,608.48,693.67,1384.63
COST_06548,WO_06548,APU_015,676.09,990.43,1713.44,2389.53
COST_06549,WO_06549,APU_050,779.17,694.1,2339.12,3118.29
COST_06550,WO_06550,APU_047,509.94,1095.44,4096.95,4606.89
COST_06551,WO_06551,APU_030,493.57,1778.3,4783.63,5277.2
COST_06552,WO_06552,APU_016,412.46,1711.24,8795.77,9208.23
COST_06553,WO_06553,APU_022,1084.41,1390.81,4700.94,5785.35
COST_06554,WO_06554,APU_034,320.12,701.08,1261.94,1582.06
COST_06555,WO_06555,APU_029,370.15,1219.92,2842.41,3212.56
COST_06556,WO_06556,APU_024,175.83,735.58,926.83,1102.66
COST_06557,WO_06557,APU_027,177.72,1156.41,2960.41,3138.13
COST_06558,WO_06558,APU_005,824.28,1514.35,7586.89,8411.17
COST_06559,WO_06559,APU_015,633.81,1593.75,6311.25,6945.06
COST_06560,WO_06560,APU_023,566.81,980.51,5765.4,6332.21
COST_06561,WO_06561,APU_017,957.54,498.52,1146.6,2104.14
COST_06562,WO_06562,APU_001,648.16,1492.24,8505.77,9153.93
COST_06563,WO_06563,APU_014,667.24,1029.34,2511.59,3178.83
COST_06564,WO_06564,APU_036,447.72,1720.59,10512.8,10960.52
COST_06565,WO_06565,APU_010,978.39,458.85,1234.31,2212.7
COST_06566,WO_06566,APU_028,1197.97,491.74,1971.88,3169.85
COST_06567,WO_06567,APU_045,553.15,633.26,3875.55,4428.7
COST_06568,WO_06568,APU_004,188.5,878.24,2142.91,2331.41
COST_06569,WO_06569,APU_015,300.0,1030.53,3163.73,3463.73
COST_06570,WO_06570,APU_047,452.37,949.92,5243.56,5695.93
COST_06571,WO_06571,APU_008,869.75,1440.94,3645.58,4515.33
COST_06572,WO_06572,APU_025,816.42,1257.98,1647.95,2464.37
COST_06573,WO_06573,APU_020,1171.17,1197.74,10576.04,11747.21
COST_06574,WO_06574,APU_008,528.25,941.64,1977.44,2505.69
COST_06575,WO_06575,APU_002,904.31,993.22,2949.86,3854.17
COST_06576,WO_06576,APU_023,1077.56,787.85,4041.67,5119.23
COST_06577,WO_06577,APU_001,489.02,1668.07,3252.74,3741.76
COST_06578,WO_06578,APU_036,167.48,1315.74,2052.55,2220.03
COST_06579,WO_06579,APU_033,507.49,556.01,1740.31,2247.8
COST_06580,WO_06580,APU_034,110.36,1139.98,1151.38,1261.74
COST_06581,WO_06581,APU_048,780.39,706.68,1639.5,2419.89
COST_06582,WO_06582,APU_042,693.68,822.47,2557.88,3251.56
COST_06583,WO_06583,APU_002,758.07,1635.95,3828.12,4586.19
COST_06584,WO_06584,APU_037,805.28,1505.14,1745.96,2551.24
COST_06585,WO_06585,APU_017,1039.26,1515.09,9893.54,10932.8
COST_06586,WO_06586,APU_017,520.7,863.2,2486.02,3006.72
COST_06587,WO_06587,APU_050,599.19,1520.26,9075.95,9675.14
COST_06588,WO_06588,APU_037,401.45,934.88,2206.32,2607.77
COST_06589,WO_06589,APU_038,392.06,1670.94,2807.18,3199.24
COST_06590,WO_06590,APU_036,836.95,1133.42,3570.27,4407.22
COST_06591,WO_06591,APU_015,614.4,1205.51,2905.28,3519.68
COST_06592,WO_06592,APU_021,416.18,570.21,809.7,1225.88
COST_06593,WO_06593,APU_030,1153.56,1265.13,7717.29,8870.85
COST_06594,WO_06594,APU_048,179.42,577.81,1115.17,1294.59
COST_06595,WO_06595,APU_025,735.66,518.13,512.95,1248.61
COST_06596,WO_06596,APU_026,1040.27,770.49,4345.56,5385.83
COST_06597,WO_06597,APU_005,968.42,1495.0,3079.7,4048.12
COST_06598,WO_06598,APU_027,568.52,1698.8,3312.66,3881.18
COST_06599,WO_06599,APU_001,231.95,506.49,521.68,753.63
COST_06600,WO_06600,APU_018,462.28,1226.56,8684.04,9146.32
COST_06601,WO_06601,APU_006,263.29,954.4,1278.9,1542.19
COST_06602,WO_06602,APU_044,774.68,1504.89,4228.74,5003.42
COST_06603,WO_06603,APU_013,776.63,994.5,4465.31,5241.94
COST_06604,WO_06604,APU_045,675.65,1568.36,5379.47,6055.12
COST_06605,WO_06605,APU_048,846.65,1600.15,4208.39,5055.04
COST_06606,WO_06606,APU_018,628.43,834.33,892.73,1521.16
COST_06607,WO_06607,APU_044,342.45,1007.85,1753.66,2096.11
COST_06608,WO_06608,APU_043,1024.9,1761.84,5303.14,6328.04
COST_06609,WO_06609,APU_050,446.44,741.76,1305.5,1751.94
COST_06610,WO_06610,APU_047,642.4,1446.12,4396.2,5038.6
COST_06611,WO_06611,APU_020,866.85,555.28,2193.36,3060.21
COST_06612,WO_06612,APU_036,443.63,310.57,1434.83,1878.46
COST_06613,WO_06613,APU_045,496.9,1686.86,2327.87,2824.77
COST_06614,WO_06614,APU_010,736.15,1764.4,16056.04,16792.19
COST_06615,WO_06615,APU_040,1155.37,1201.72,4987.14,6142.51
COST_06616,WO_06616,APU_019,398.48,894.11,2431.98,2830.46
COST_06617,WO_06617,APU_041,1137.83,713.73,3532.96,4670.79
COST_06618,WO_06618,APU_044,886.14,706.33,7049.17,7935.31
COST_06619,WO_06619,APU_035,773.51,1310.36,1611.74,2385.25
COST_06620,WO_06620,APU_021,764.99,1193.83,2865.19,3630.18
COST_06621,WO_06621,APU_008,617.8,1531.34,1117.88,1735.68
COST_06622,WO_06622,APU_050,189.63,1171.39,3537.6,3727.23
COST_06623,WO_06623,APU_009,1030.49,436.61,1449.55,2480.04
COST_06624,WO_06624,APU_049,711.43,1641.97,4367.64,5079.07
COST_06625,WO_06625,APU_044,173.0,928.29,1763.75,1936.75
COST_06626,WO_06626,APU_008,64.83,1183.37,1041.37,1106.2
COST_06627,WO_06627,APU_010,620.2,1414.44,4724.23,5344.43
COST_06628,WO_06628,APU_006,766.75,970.8,5873.34,6640.09
COST_06629,WO_06629,APU_009,880.87,1669.76,3272.73,4153.6
COST_06630,WO_06630,APU_050,451.04,1660.56,5745.54,6196.58
COST_06631,WO_06631,APU_003,952.95,455.83,524.2,1477.15
COST_06632,WO_06632,APU_029,830.95,1282.76,4489.66,5320.61
COST_06633,WO_06633,APU_043,445.85,1161.49,2543.66,2989.51
COST_06634,WO_06634,APU_048,383.6,1050.41,1880.23,2263.83
COST_06635,WO_06635,APU_032,491.38,1193.66,2136.65,2628.03
COST_06636,WO_06636,APU_033,1065.56,773.01,1692.89,2758.45
COST_06637,WO_06637,APU_021,261.25,471.27,1578.75,1840.0
COST_06638,WO_06638,APU_048,932.79,1760.05,2323.27,3256.06
COST_06639,WO_06639,APU_010,331.71,1333.88,2907.86,3239.57
COST_06640,WO_06640,APU_021,1025.95,1300.43,3459.14,4485.09
COST_06641,WO_06641,APU_004,477.59,782.31,1165.64,1643.23
COST_06642,WO_06642,APU_045,804.54,1031.24,7528.05,8332.59
COST_06643,WO_06643,APU_003,591.82,1282.42,2180.11,2771.93
COST_06644,WO_06644,APU_008,297.78,405.34,762.04,1059.82
COST_06645,WO_06645,APU_002,422.46,1155.69,1837.55,2260.01
COST_06646,WO_06646,APU_044,946.17,1763.85,12893.74,13839.91
COST_06647,WO_06647,APU_008,627.67,946.37,3482.64,4110.31
COST_06648,WO_06648,APU_004,561.9,1404.8,2275.78,2837.68
COST_06649,WO_06649,APU_018,581.17,1056.57,5272.28,5853.45
COST_06650,WO_06650,APU_045,752.56,958.68,2914.39,3666.95
COST_06651,WO_06651,APU_045,1024.36,589.9,1846.39,2870.75
COST_06652,WO_06652,APU_034,329.21,1677.42,3774.2,4103.41
COST_06653,WO_06653,APU_037,573.65,995.77,1792.39,2366.04
COST_06654,WO_06654,APU_036,793.94,865.99,2831.79,3625.73
COST_06655,WO_06655,APU_037,750.62,1084.23,2179.3,2929.92
COST_06656,WO_06656,APU_017,562.76,1511.95,11158.19,11720.95
COST_06657,WO_06657,APU_022,456.42,1390.56,1877.26,2333.68
COST_06658,WO_06658,APU_015,1295.48,1087.82,6885.9,8181.38
COST_06659,WO_06659,APU_033,400.58,440.78,1128.4,1528.98
COST_06660,WO_06660,APU_032,785.07,933.15,2986.08,3771.15
COST_06661,WO_06661,APU_050,316.51,990.54,4259.32,4575.83
COST_06662,WO_06662,APU_019,936.13,1622.17,3114.57,4050.7
COST_06663,WO_06663,APU_030,450.8,1524.98,6664.16,7114.96
COST_06664,WO_06664,APU_027,231.33,1324.59,808.0,1039.33
COST_06665,WO_06665,APU_041,464.84,807.16,1477.1,1941.94
COST_06666,WO_06666,APU_045,964.04,612.22,1004.04,1968.08
COST_06667,WO_06667,APU_011,128.01,784.02,1066.27,1194.28
COST_06668,WO_06668,APU_050,856.61,755.2,1827.58,2684.19
COST_06669,WO_06669,APU_001,1113.57,1469.81,4938.56,6052.13
COST_06670,WO_06670,APU_034,537.31,1676.04,6704.16,7241.47
COST_06671,WO_06671,APU_044,787.5,546.99,1695.67,2483.17
COST_06672,WO_06672,APU_040,778.56,670.15,1259.88,2038.44
COST_06673,WO_06673,APU_024,433.1,631.91,2104.26,2537.36
COST_06674,WO_06674,APU_034,514.7,1032.79,3005.42,3520.12
COST_06675,WO_06675,APU_030,530.56,1269.75,5777.36,6307.92
COST_06676,WO_06676,APU_009,758.05,1548.35,6456.62,7214.67
COST_06677,WO_06677,APU_029,947.14,1379.39,3807.12,4754.26
COST_06678,WO_06678,APU_035,331.49,1619.23,2687.92,3019.41
COST_06679,WO_06679,APU_012,443.78,1286.08,2443.55,2887.33
COST_06680,WO_06680,APU_028,987.1,495.97,996.9,1984.0
COST_06681,WO_06681,APU_046,645.31,596.79,1366.65,2011.96
COST_06682,WO_06682,APU_015,355.34,674.36,2124.23,2479.57
COST_06683,WO_06683,APU_047,574.32,778.13,3135.86,3710.18
COST_06684,WO_06684,APU_016,811.19,516.93,1364.7,2175.89
COST_06685,WO_06685,APU_019,634.81,716.72,1963.81,2598.62
COST_06686,WO_06686,APU_002,726.31,1052.75,3095.09,3821.4
COST_06687,WO_06687,APU_031,954.12,1628.7,3338.83,4292.95
COST_06688,WO_06688,APU_020,472.69,1267.6,2066.19,2538.88
COST_06689,WO_06689,APU_021,643.52,1762.01,1832.49,2476.01
COST_06690,WO_06690,APU_016,423.04,831.14,1537.61,1960.65
COST_06691,WO_06691,APU_026,580.05,1040.15,3671.73,4251.78
COST_06692,WO_06692,APU_004,745.78,793.91,1468.73,2214.51
COST_06693,WO_06693,APU_011,531.01,1462.5,3495.38,4026.39
COST_06694,WO_06694,APU_009,1029.08,1140.49,4003.12,5032.2
COST_06695,WO_06695,APU_031,940.76,703.78,2547.68,3488.44
COST_06696,WO_06696,APU_041,515.36,382.44,573.66,1089.02
COST_06697,WO_06697,APU_017,928.36,472.13,2219.01,3147.37
COST_06698,WO_06698,APU_043,488.63,921.56,4653.88,5142.51
COST_06699,WO_06699,APU_027,242.99,1086.02,1585.59,1828.58
COST_06700,WO_06700,APU_001,726.0,338.9,586.3,1312.3
COST_06701,WO_06701,APU_032,871.99,958.26,5011.7,5883.69
COST_06702,WO_06702,APU_017,418.58,774.07,1942.92,2361.5
COST_06703,WO_06703,APU_002,881.7,544.43,435.54,1317.24
COST_06704,WO_06704,APU_009,301.61,674.71,850.13,1151.74
COST_06705,WO_06705,APU_038,747.4,1769.27,4193.17,4940.57
COST_06706,WO_06706,APU_013,374.3,1600.42,2288.6,2662.9
COST_06707,WO_06707,APU_001,428.34,458.82,995.64,1423.98
COST_06708,WO_06708,APU_039,1018.55,852.94,2362.64,3381.19
COST_06709,WO_06709,APU_035,723.23,1638.72,9963.42,10686.65
COST_06710,WO_06710,APU_029,736.61,966.15,2241.47,2978.08
COST_06711,WO_06711,APU_024,388.75,1479.16,7247.88,7636.63
COST_06712,WO_06712,APU_028,889.7,1135.75,6769.07,7658.77
COST_06713,WO_06713,APU_019,431.46,1374.89,8221.84,8653.3
COST_06714,WO_06714,APU_033,515.38,465.31,1479.69,1995.07
COST_06715,WO_06715,APU_002,603.84,707.76,651.14,1254.98
COST_06716,WO_06716,APU_035,360.69,737.01,2579.53,2940.22
COST_06717,WO_06717,APU_030,844.05,1705.13,8252.83,9096.88
COST_06718,WO_06718,APU_024,831.7,449.53,1168.78,2000.48
COST_06719,WO_06719,APU_011,693.03,1517.57,10774.75,11467.78
COST_06720,WO_06720,APU_038,433.48,303.22,1322.04,1755.52
COST_06721,WO_06721,APU_028,769.53,1555.7,5787.2,6556.73
COST_06722,WO_06722,APU_037,1046.34,872.09,4308.12,5354.46
COST_06723,WO_06723,APU_047,650.17,1021.51,3340.34,3990.51
COST_06724,WO_06724,APU_023,73.28,1068.09,736.98,810.26
COST_06725,WO_06725,APU_048,597.31,331.46,686.12,1283.43
COST_06726,WO_06726,APU_045,499.04,1257.52,6601.98,7101.02
COST_06727,WO_06727,APU_003,255.6,675.57,1175.49,1431.09
COST_06728,WO_06728,APU_036,352.59,534.17,1282.01,1634.6
COST_06729,WO_06729,APU_026,425.63,1337.98,2047.11,2472.74
COST_06730,WO_06730,APU_049,717.08,325.16,2357.41,3074.49
COST_06731,WO_06731,APU_013,729.34,956.55,6552.37,7281.71
COST_06732,WO_06732,APU_005,1013.87,1545.51,2581.0,3594.87
COST_06733,WO_06733,APU_019,461.68,490.03,1445.59,1907.27
COST_06734,WO_06734,APU_044,946.09,1358.76,2540.88,3486.97
COST_06735,WO_06735,APU_026,1088.6,1065.46,4059.4,5148.0
COST_06736,WO_06736,APU_032,383.04,976.59,3515.72,3898.76
COST_06737,WO_06737,APU_009,1028.46,804.08,3417.34,4445.8
COST_06738,WO_06738,APU_039,697.4,1704.7,5557.32,6254.72
COST_06739,WO_06739,APU_049,1313.41,359.73,4913.91,6227.32
COST_06740,WO_06740,APU_036,961.06,1562.34,2406.0,3367.06
COST_06741,WO_06741,APU_040,361.09,1520.8,1612.05,1973.14
COST_06742,WO_06742,APU_011,379.44,672.52,1472.82,1852.26
COST_06743,WO_06743,APU_024,535.72,1535.45,1765.77,2301.49
COST_06744,WO_06744,APU_044,249.85,1333.15,1599.78,1849.63
COST_06745,WO_06745,APU_016,982.96,694.05,1089.66,2072.62
COST_06746,WO_06746,APU_022,167.37,364.64,598.01,765.38
COST_06747,WO_06747,APU_021,840.61,1170.69,1884.81,2725.42
COST_06748,WO_06748,APU_001,1064.1,1120.01,4043.24,5107.34
COST_06749,WO_06749,APU_019,895.11,625.6,1288.74,2183.85
COST_06750,WO_06750,APU_019,280.36,1785.11,4391.37,4671.73
COST_06751,WO_06751,APU_036,450.94,1443.22,6422.33,6873.27
COST_06752,WO_06752,APU_046,331.46,1602.05,2851.65,3183.11
COST_06753,WO_06753,APU_019,935.19,794.81,1867.8,2802.99
COST_06754,WO_06754,APU_014,383.24,487.61,1618.87,2002.11
COST_06755,WO_06755,APU_030,188.39,1783.36,1658.52,1846.91
COST_06756,WO_06756,APU_022,226.52,1543.32,1126.62,1353.14
COST_06757,WO_06757,APU_030,629.95,1639.43,5393.72,6023.67
COST_06758,WO_06758,APU_034,224.25,1270.92,4524.48,4748.73
COST_06759,WO_06759,APU_024,770.88,1771.61,14987.82,15758.7
COST_06760,WO_06760,APU_010,1009.52,665.65,1976.98,2986.5
COST_06761,WO_06761,APU_020,804.9,1724.79,7364.85,8169.75
COST_06762,WO_06762,APU_001,799.77,1339.28,3267.84,4067.61
COST_06763,WO_06763,APU_034,684.96,1086.58,3477.06,4162.02
COST_06764,WO_06764,APU_004,945.93,1464.25,9956.9,10902.83
COST_06765,WO_06765,APU_018,428.74,816.14,693.72,1122.46
COST_06766,WO_06766,APU_038,723.67,784.5,2675.14,3398.81
COST_06767,WO_06767,APU_004,920.54,1197.62,10539.06,11459.6
COST_06768,WO_06768,APU_024,518.21,419.15,1328.71,1846.92
COST_06769,WO_06769,APU_025,629.69,1676.09,11296.85,11926.54
COST_06770,WO_06770,APU_010,330.76,750.97,1441.86,1772.62
COST_06771,WO_06771,APU_024,190.2,1776.0,4741.92,4932.12
COST_06772,WO_06772,APU_006,661.73,1401.52,3882.21,4543.94
COST_06773,WO_06773,APU_033,650.85,421.12,336.9,987.75
COST_06774,WO_06774,APU_048,295.27,1784.56,2551.92,2847.19
COST_06775,WO_06775,APU_012,949.3,855.49,1274.68,2223.98
COST_06776,WO_06776,APU_010,645.06,655.7,2799.84,3444.9
COST_06777,WO_06777,APU_014,565.78,1564.28,6867.19,7432.97
COST_06778,WO_06778,APU_014,1015.28,1188.32,3862.04,4877.32
COST_06779,WO_06779,APU_028,497.19,1355.59,5801.93,6299.12
COST_06780,WO_06780,APU_044,465.59,1034.38,2565.26,3030.85
COST_06781,WO_06781,APU_034,902.64,1157.87,6090.4,6993.04
COST_06782,WO_06782,APU_035,923.58,955.0,2607.15,3530.73
COST_06783,WO_06783,APU_026,527.98,1362.63,3828.99,4356.97
COST_06784,WO_06784,APU_032,673.05,389.04,914.24,1587.29
COST_06785,WO_06785,APU_006,828.45,1356.53,5371.86,6200.31
COST_06786,WO_06786,APU_038,230.26,465.7,1005.91,1236.17
COST_06787,WO_06787,APU_023,858.03,1309.09,6087.27,6945.3
COST_06788,WO_06788,APU_004,182.65,1375.38,2008.05,2190.7
COST_06789,WO_06789,APU_040,750.95,1137.41,1694.74,2445.69
COST_06790,WO_06790,APU_048,461.42,843.18,3347.42,3808.84
COST_06791,WO_06791,APU_043,397.85,496.21,1285.18,1683.03
COST_06792,WO_06792,APU_009,413.76,638.97,1354.62,1768.38
COST_06793,WO_06793,APU_003,873.47,860.19,3819.24,4692.71
COST_06794,WO_06794,APU_027,716.02,1251.01,2439.47,3155.49
COST_06795,WO_06795,APU_050,974.9,1503.76,3654.14,4629.04
COST_06796,WO_06796,APU_034,1005.84,1732.44,10169.42,11175.26
COST_06797,WO_06797,APU_023,943.28,494.07,3132.4,4075.68
COST_06798,WO_06798,APU_036,971.32,1004.29,6477.67,7448.99
COST_06799,WO_06799,APU_037,262.12,1661.77,3871.92,4134.04
COST_06800,WO_06800,APU_022,489.04,1126.74,6028.06,6517.1
COST_06801,WO_06801,APU_042,651.65,1785.52,2874.69,3526.34
COST_06802,WO_06802,APU_013,179.69,1043.2,1721.28,1900.97
COST_06803,WO_06803,APU_050,256.11,1285.16,963.87,1219.98
COST_06804,WO_06804,APU_043,972.23,436.31,2975.63,3947.86
COST_06805,WO_06805,APU_029,537.81,1304.88,2205.25,2743.06
COST_06806,WO_06806,APU_049,865.58,587.17,1491.41,2356.99
COST_06807,WO_06807,APU_017,305.06,1765.22,2912.61,3217.67
COST_06808,WO_06808,APU_032,436.25,1349.43,5370.73,5806.98
COST_06809,WO_06809,APU_027,489.17,1198.29,2648.22,3137.39
COST_06810,WO_06810,APU_044,284.26,1014.42,1349.18,1633.44
COST_06811,WO_06811,APU_012,1058.62,1295.52,4495.45,5554.07
COST_06812,WO_06812,APU_009,245.24,1537.23,1906.17,2151.41
COST_06813,WO_06813,APU_011,275.04,1152.22,1981.82,2256.86
COST_06814,WO_06814,APU_029,210.89,508.11,431.89,642.78
COST_06815,WO_06815,APU_015,236.91,1375.88,1706.09,1943.0
COST_06816,WO_06816,APU_009,541.26,1766.26,5298.78,5840.04
COST_06817,WO_06817,APU_003,141.74,1597.23,1469.45,1611.19
COST_06818,WO_06818,APU_004,293.02,999.91,1199.89,1492.91
COST_06819,WO_06819,APU_023,606.4,422.08,1143.84,1750.24
COST_06820,WO_06820,APU_035,889.62,1446.67,2922.27,3811.89
COST_06821,WO_06821,APU_022,787.98,1034.22,8408.21,9196.19
COST_06822,WO_06822,APU_045,799.06,551.5,4108.68,4907.74
COST_06823,WO_06823,APU_045,878.12,1740.93,2942.17,3820.29
COST_06824,WO_06824,APU_010,1036.51,1152.5,4252.73,5289.24
COST_06825,WO_06825,APU_026,738.08,514.81,2110.72,2848.8
COST_06826,WO_06826,APU_007,737.81,1072.98,2103.04,2840.85
COST_06827,WO_06827,APU_001,362.03,1472.44,1752.2,2114.23
COST_06828,WO_06828,APU_028,537.79,1372.41,3705.51,4243.3
